order_id,order_date,customer_id,product_id,quantity,unit_price,discount,cogs,channel,campaign,device,session_id,order_value
704143,2025-05-15,51470,10071,1,85.29,0.028,45.27,Paid Social,CreativeTest,Mobile,SYN-20250515-98105,82.92
704144,2025-05-15,50332,10028,2,22.91,0.079,24.14,Paid Search,Shopping,Desktop,SYN-20250515-39155,42.19
704145,2025-05-15,50209,10064,2,43.46,0.09,34.3,Paid Social,Retargeting,Desktop,SYN-20250515-52441,79.08
704146,2025-05-15,54839,10078,2,49.9,0.0,55.88,Organic,SEO,Desktop,SYN-20250515-56132,99.81
704147,2025-05-15,50688,10026,1,26.62,0.0,11.81,Email,Welcome,Desktop,SYN-20250515-95654,26.62
704148,2025-05-15,52521,10043,1,31.32,0.0,13.52,Paid Social,Prospecting,Mobile,SYN-20250515-98589,31.32
704149,2025-05-15,53891,10079,1,23.7,0.0,13.39,Paid Social,Prospecting,Mobile,SYN-20250515-39439,23.7
704150,2025-05-15,52680,10108,2,68.85,0.0,67.54,Paid Social,CreativeTest,Mobile,SYN-20250515-11034,137.69
704151,2025-05-15,53212,10078,3,48.07,0.0,83.82,Organic,SEO,Desktop,SYN-20250515-28165,144.22
704152,2025-05-15,54298,10027,1,79.51,0.0,51.32,Paid Search,Shopping,Desktop,SYN-20250515-96360,79.51
704153,2025-05-15,52025,10061,1,109.67,0.0,53.3,Paid Social,Retargeting,Desktop,SYN-20250515-65961,109.67
704154,2025-05-15,51161,10072,1,86.66,0.0,52.14,Organic,SEO,Desktop,SYN-20250515-35269,86.66
704155,2025-05-15,52089,10075,1,36.68,0.0,17.16,Organic,SEO,Mobile,SYN-20250515-88631,36.68
704156,2025-05-15,54873,10035,1,61.16,0.0,27.55,Organic,SEO,Desktop,SYN-20250515-51506,61.16
704157,2025-05-15,50346,10060,1,82.05,0.0,41.78,Organic,SEO,Desktop,SYN-20250515-16359,82.05
704158,2025-05-15,53628,10079,2,27.03,0.0,26.78,Organic,SEO,Mobile,SYN-20250515-78337,54.06
704159,2025-05-15,52235,10078,1,49.17,0.0,27.94,Organic,SEO,Mobile,SYN-20250515-27030,49.17
704160,2025-05-15,51637,10097,1,96.3,0.107,49.39,Organic,SEO,Mobile,SYN-20250515-73868,86.03
704161,2025-05-15,50927,10074,2,48.91,0.0,49.34,Organic,SEO,Desktop,SYN-20250515-72380,97.82
704162,2025-05-15,51210,10068,1,25.72,0.03,11.7,Organic,SEO,Desktop,SYN-20250515-65973,24.96
704163,2025-05-15,54272,10012,1,21.78,0.0,11.45,Organic,SEO,Mobile,SYN-20250515-68461,21.78
704164,2025-05-15,50767,10034,2,36.88,0.0,32.18,Email,Promo,Desktop,SYN-20250515-16433,73.76
704165,2025-05-15,52414,10085,2,32.3,0.0,35.96,Organic,SEO,Mobile,SYN-20250515-28553,64.6
704166,2025-05-15,51326,10084,4,46.5,0.074,119.0,Organic,SEO,Mobile,SYN-20250515-68334,172.29
704167,2025-05-15,50376,10107,1,38.97,0.0,21.69,Organic,SEO,Desktop,SYN-20250515-77167,38.97
704168,2025-05-15,54763,10008,1,25.73,0.0,11.98,Organic,SEO,Desktop,SYN-20250515-77461,25.73
704169,2025-05-15,53243,10067,3,28.39,0.0,42.75,Email,Promo,Desktop,SYN-20250515-99253,85.18
704170,2025-05-15,50472,10006,1,102.92,0.0,42.55,Organic,SEO,Mobile,SYN-20250515-39348,102.92
704171,2025-05-15,50399,10052,1,44.44,0.0,18.1,Organic,SEO,Mobile,SYN-20250515-83900,44.44
704172,2025-05-15,51043,10062,2,51.64,0.0,38.28,Organic,SEO,Mobile,SYN-20250515-71106,103.28
704173,2025-05-15,52217,10117,1,50.9,0.0,26.67,Organic,SEO,Desktop,SYN-20250515-55024,50.9
704174,2025-05-15,51285,10010,2,115.02,0.123,78.04,Organic,SEO,Mobile,SYN-20250515-43217,201.76
704175,2025-05-15,51185,10053,2,55.46,0.0,53.12,Organic,SEO,Desktop,SYN-20250515-14069,110.92
704176,2025-05-15,52887,10057,1,45.26,0.0,20.4,Email,Welcome,Mobile,SYN-20250515-61369,45.26
704177,2025-05-15,54543,10015,4,38.13,0.0,106.56,Organic,SEO,Mobile,SYN-20250515-81047,152.53
704178,2025-05-15,53590,10046,1,86.85,0.051,43.81,Organic,SEO,Mobile,SYN-20250515-92822,82.38
704179,2025-05-15,51588,10051,2,34.72,0.0,36.34,Organic,SEO,Desktop,SYN-20250515-45977,69.44
704180,2025-05-15,53546,10089,1,38.88,0.0,17.14,Organic,SEO,Mobile,SYN-20250515-63712,38.88
704181,2025-05-15,50260,10009,3,37.8,0.015,56.1,Organic,SEO,Mobile,SYN-20250515-65370,111.71
704182,2025-05-15,50295,10061,1,110.17,0.0,53.3,Organic,SEO,Desktop,SYN-20250515-13514,110.17
704183,2025-05-15,54123,10060,1,86.06,0.028,41.78,Organic,SEO,Desktop,SYN-20250515-98842,83.62
704184,2025-05-15,54322,10098,1,38.04,0.0,14.18,Organic,SEO,Mobile,SYN-20250515-27102,38.04
704185,2025-05-15,54196,10090,1,35.91,0.0,18.56,Email,Welcome,Desktop,SYN-20250515-81218,35.91
704186,2025-05-15,54274,10058,1,32.19,0.0,22.17,Organic,SEO,Mobile,SYN-20250515-19694,32.19
704187,2025-05-15,53110,10021,2,29.1,0.0,25.78,Organic,SEO,Mobile,SYN-20250515-16061,58.19
704188,2025-05-15,53087,10021,1,24.6,0.042,12.89,Referral,Affiliates,Desktop,SYN-20250515-27303,23.56
704189,2025-05-15,52585,10066,1,113.63,0.0,38.16,Organic,SEO,Mobile,SYN-20250515-67906,113.63
704190,2025-05-15,52199,10004,2,31.12,0.0,21.56,Organic,SEO,Mobile,SYN-20250515-42559,62.23
704191,2025-05-15,50485,10008,1,26.24,0.0,11.98,Organic,SEO,Desktop,SYN-20250515-51346,26.24
704192,2025-05-15,51090,10110,1,39.32,0.0,19.91,Email,Promo,Desktop,SYN-20250515-19231,39.32
704193,2025-05-15,52093,10001,3,26.04,0.0,37.14,Organic,SEO,Mobile,SYN-20250515-80843,78.11
704194,2025-05-15,53128,10082,2,45.61,0.049,48.46,Organic,SEO,Desktop,SYN-20250515-73261,86.71
704195,2025-05-15,53631,10020,1,106.34,0.08,44.01,Organic,SEO,Desktop,SYN-20250515-25242,97.81
704196,2025-05-16,51054,10084,2,47.11,0.008,59.5,Organic,SEO,Mobile,SYN-20250516-82760,93.44
704197,2025-05-16,53699,10075,1,39.82,0.03,17.16,Paid Search,Shopping,Desktop,SYN-20250516-78234,38.62
704198,2025-05-16,54043,10120,1,57.07,0.0,26.04,Paid Search,Shopping,Desktop,SYN-20250516-73973,57.07
704199,2025-05-16,53401,10007,1,83.97,0.0,49.26,Paid Search,Non-Brand,Mobile,SYN-20250516-17663,83.97
704200,2025-05-16,54951,10033,1,44.03,0.0,19.57,Email,Welcome,Desktop,SYN-20250516-26716,44.03
704201,2025-05-16,52634,10118,1,32.37,0.046,17.81,Organic,SEO,Mobile,SYN-20250516-65715,30.88
704202,2025-05-16,51936,10013,1,23.41,0.102,12.16,Paid Social,Retargeting,Desktop,SYN-20250516-16765,21.03
704203,2025-05-16,54176,10057,1,44.2,0.0,20.4,Paid Social,Retargeting,Mobile,SYN-20250516-77177,44.2
704204,2025-05-16,50208,10055,1,47.08,0.019,26.09,Email,Reactivation,Desktop,SYN-20250516-40267,46.17
704205,2025-05-16,52132,10016,1,26.26,0.0,12.98,Organic,SEO,Mobile,SYN-20250516-12420,26.26
704206,2025-05-16,52547,10029,2,34.39,0.119,35.06,Paid Social,Prospecting,Desktop,SYN-20250516-92006,60.6
704207,2025-05-16,53695,10092,2,35.4,0.0,37.16,Paid Search,Brand,Mobile,SYN-20250516-56079,70.79
704208,2025-05-16,50478,10107,2,35.31,0.0,43.38,Paid Social,CreativeTest,Desktop,SYN-20250516-69612,70.63
704209,2025-05-16,53973,10070,2,82.05,0.0,100.46,Paid Search,Non-Brand,Mobile,SYN-20250516-63489,164.1
704210,2025-05-16,50279,10108,1,69.67,0.0,33.77,Paid Search,Non-Brand,Desktop,SYN-20250516-20157,69.67
704211,2025-05-16,51935,10072,2,89.43,0.0,104.28,Paid Social,Prospecting,Desktop,SYN-20250516-89837,178.87
704212,2025-05-16,51692,10081,1,26.29,0.0,13.02,Paid Search,Shopping,Desktop,SYN-20250516-62606,26.29
704213,2025-05-16,54757,10026,1,28.59,0.0,11.81,Paid Social,Retargeting,Mobile,SYN-20250516-10176,28.59
704214,2025-05-16,53189,10025,1,40.16,0.0,28.97,Email,Welcome,Desktop,SYN-20250516-86677,40.16
704215,2025-05-16,52439,10047,1,32.02,0.0,19.76,Organic,SEO,Desktop,SYN-20250516-76449,32.02
704216,2025-05-16,53932,10111,2,32.27,0.127,23.68,Paid Search,Non-Brand,Desktop,SYN-20250516-67714,56.35
704217,2025-05-16,51503,10069,1,32.57,0.0,13.59,Paid Search,Non-Brand,Mobile,SYN-20250516-74196,32.57
704218,2025-05-16,50564,10034,1,36.19,0.0,16.09,Paid Social,Prospecting,Mobile,SYN-20250516-30799,36.19
704219,2025-05-16,54548,10027,1,79.89,0.0,51.32,Paid Search,Shopping,Mobile,SYN-20250516-60478,79.89
704220,2025-05-16,54141,10114,2,36.81,0.003,38.08,Paid Search,Brand,Mobile,SYN-20250516-18518,73.38
704221,2025-05-16,50720,10014,1,58.7,0.03,25.65,Paid Social,Retargeting,Mobile,SYN-20250516-76700,56.93
704222,2025-05-16,54871,10035,5,53.53,0.0,137.75,Organic,SEO,Desktop,SYN-20250516-59790,267.63
704223,2025-05-16,51697,10119,2,35.0,0.0,27.78,Paid Social,CreativeTest,Mobile,SYN-20250516-77548,70.0
704224,2025-05-16,54005,10102,6,26.41,0.0,71.16,Paid Search,Brand,Mobile,SYN-20250516-23589,158.44
704225,2025-05-16,52221,10089,1,40.26,0.0,17.14,Paid Search,Brand,Desktop,SYN-20250516-31741,40.26
704226,2025-05-16,54691,10045,1,29.02,0.0,11.71,Paid Social,CreativeTest,Mobile,SYN-20250516-99733,29.02
704227,2025-05-16,54140,10113,1,48.86,0.0,25.91,Paid Search,Non-Brand,Mobile,SYN-20250516-32109,48.86
704228,2025-05-16,54716,10083,2,75.85,0.122,85.98,Organic,SEO,Mobile,SYN-20250516-90609,133.13
704229,2025-05-16,51161,10037,2,64.45,0.085,70.22,Paid Social,CreativeTest,Mobile,SYN-20250516-33008,117.92
704230,2025-05-16,51244,10119,1,36.67,0.093,13.89,Organic,SEO,Desktop,SYN-20250516-37888,33.26
704231,2025-05-16,54824,10084,2,48.28,0.0,59.5,Paid Social,Prospecting,Mobile,SYN-20250516-40029,96.57
704232,2025-05-16,52613,10098,2,40.22,0.0,28.36,Referral,Affiliates,Mobile,SYN-20250516-52942,80.44
704233,2025-05-16,52946,10086,1,54.79,0.0,22.02,Paid Search,Brand,Mobile,SYN-20250516-79398,54.79
704234,2025-05-16,51491,10033,2,42.69,0.0,39.14,Paid Social,CreativeTest,Mobile,SYN-20250516-91681,85.37
704235,2025-05-16,51124,10119,1,32.88,0.047,13.89,Organic,SEO,Desktop,SYN-20250516-70476,31.33
704236,2025-05-16,51360,10101,1,45.38,0.0,23.32,Organic,SEO,Desktop,SYN-20250516-20796,45.38
704237,2025-05-16,54278,10108,1,62.82,0.0,33.77,Organic,SEO,Desktop,SYN-20250516-36934,62.82
704238,2025-05-16,54085,10048,2,35.87,0.0,35.2,Organic,SEO,Desktop,SYN-20250516-45951,71.75
704239,2025-05-16,52841,10026,1,27.87,0.0,11.81,Referral,Affiliates,Desktop,SYN-20250516-62276,27.87
704240,2025-05-16,50737,10095,1,35.87,0.0,18.1,Referral,Affiliates,Mobile,SYN-20250516-24531,35.87
704241,2025-05-16,51414,10022,1,29.68,0.0,19.65,Organic,SEO,Mobile,SYN-20250516-46045,29.68
704242,2025-05-16,53119,10104,2,52.45,0.0,48.02,Referral,Affiliates,Desktop,SYN-20250516-10334,104.89
704243,2025-05-16,50281,10085,1,32.59,0.0,17.98,Referral,Affiliates,Mobile,SYN-20250516-59554,32.59
704244,2025-05-16,54769,10053,3,51.83,0.0,79.68,Email,Promo,Desktop,SYN-20250516-46090,155.5
704245,2025-05-16,51018,10072,1,90.61,0.0,52.14,Organic,SEO,Mobile,SYN-20250516-81505,90.61
704246,2025-05-16,53820,10089,1,41.92,0.0,17.14,Organic,SEO,Mobile,SYN-20250516-93171,41.92
704247,2025-05-16,52928,10078,1,49.33,0.0,27.94,Email,Promo,Desktop,SYN-20250516-97940,49.33
704248,2025-05-16,51950,10096,2,54.68,0.0,68.06,Organic,SEO,Mobile,SYN-20250516-77784,109.36
704249,2025-05-16,53174,10088,1,58.89,0.0,26.68,Organic,SEO,Desktop,SYN-20250516-37620,58.89
704250,2025-05-16,51333,10042,1,38.72,0.0,16.25,Referral,Affiliates,Desktop,SYN-20250516-30916,38.72
704251,2025-05-16,53109,10101,3,49.03,0.0,69.96,Organic,SEO,Mobile,SYN-20250516-67273,147.08
704252,2025-05-16,51504,10114,1,38.17,0.0,19.04,Organic,SEO,Mobile,SYN-20250516-34727,38.17
704253,2025-05-16,50836,10102,1,23.92,0.101,11.86,Organic,SEO,Desktop,SYN-20250516-79229,21.5
704254,2025-05-16,53115,10024,2,37.08,0.0,34.58,Organic,SEO,Desktop,SYN-20250516-74087,74.16
704255,2025-05-16,53262,10005,3,25.33,0.0,28.29,Organic,SEO,Desktop,SYN-20250516-53699,76.0
704256,2025-05-16,51421,10005,1,26.47,0.0,9.43,Referral,Affiliates,Mobile,SYN-20250516-88804,26.47
704257,2025-05-16,53652,10086,3,58.84,0.0,66.06,Organic,SEO,Mobile,SYN-20250516-68323,176.53
704258,2025-05-16,50855,10038,1,51.77,0.062,24.62,Organic,SEO,Mobile,SYN-20250516-55370,48.57
704259,2025-05-16,50823,10022,2,37.34,0.041,39.3,Organic,SEO,Mobile,SYN-20250516-65232,71.61
704260,2025-05-17,53022,10108,3,66.46,0.0,101.31,Paid Social,Prospecting,Desktop,SYN-20250517-40813,199.37
704261,2025-05-17,54634,10071,1,87.88,0.0,45.27,Paid Search,Shopping,Desktop,SYN-20250517-30103,87.88
704262,2025-05-17,52490,10002,4,60.64,0.0,106.76,Organic,SEO,Desktop,SYN-20250517-36261,242.56
704263,2025-05-17,51902,10033,1,41.08,0.121,19.57,Organic,SEO,Mobile,SYN-20250517-34746,36.11
704264,2025-05-17,50764,10048,3,36.58,0.0,52.8,Paid Social,Prospecting,Mobile,SYN-20250517-59599,109.74
704265,2025-05-17,52913,10063,2,49.76,0.0,46.66,Organic,SEO,Desktop,SYN-20250517-33717,99.53
704266,2025-05-17,52731,10101,1,53.45,0.068,23.32,Organic,SEO,Mobile,SYN-20250517-29895,49.83
704267,2025-05-17,52111,10026,3,28.71,0.0,35.43,Organic,SEO,Desktop,SYN-20250517-55888,86.13
704268,2025-05-17,50142,10112,1,38.42,0.033,32.54,Paid Search,Non-Brand,Desktop,SYN-20250517-47211,37.15
704269,2025-05-17,51047,10023,1,60.37,0.085,28.49,Paid Search,Shopping,Desktop,SYN-20250517-96994,55.22
704270,2025-05-17,54526,10050,1,32.11,0.0,11.46,Email,Reactivation,Mobile,SYN-20250517-81968,32.11
704271,2025-05-17,53071,10100,1,41.08,0.046,15.62,Paid Search,Shopping,Mobile,SYN-20250517-12038,39.21
704272,2025-05-17,50681,10087,1,38.81,0.0,20.44,Organic,SEO,Mobile,SYN-20250517-16908,38.81
704273,2025-05-17,54613,10112,1,36.74,0.0,32.54,Organic,SEO,Desktop,SYN-20250517-97945,36.74
704274,2025-05-17,54704,10045,1,31.77,0.0,11.71,Paid Search,Shopping,Desktop,SYN-20250517-38756,31.77
704275,2025-05-17,51620,10028,3,25.56,0.075,36.21,Paid Social,CreativeTest,Mobile,SYN-20250517-30153,70.91
704276,2025-05-17,53306,10019,1,86.07,0.055,44.73,Paid Social,Prospecting,Desktop,SYN-20250517-12756,81.32
704277,2025-05-17,53998,10115,1,84.11,0.0,44.66,Paid Social,Retargeting,Desktop,SYN-20250517-22396,84.11
704278,2025-05-17,54667,10082,1,48.56,0.115,24.23,Organic,SEO,Desktop,SYN-20250517-97994,42.96
704279,2025-05-17,54673,10099,1,72.91,0.0,46.63,Email,Reactivation,Mobile,SYN-20250517-17629,72.91
704280,2025-05-17,50732,10102,1,24.88,0.075,11.86,Paid Social,CreativeTest,Desktop,SYN-20250517-46019,23.01
704281,2025-05-17,52952,10054,1,34.01,0.034,12.62,Referral,Affiliates,Desktop,SYN-20250517-72514,32.84
704282,2025-05-17,51058,10041,1,35.06,0.032,15.81,Organic,SEO,Mobile,SYN-20250517-65558,33.95
704283,2025-05-17,52709,10045,2,31.02,0.0,23.42,Paid Search,Brand,Desktop,SYN-20250517-57506,62.04
704284,2025-05-17,50362,10054,1,33.76,0.074,12.62,Paid Search,Shopping,Mobile,SYN-20250517-88633,31.26
704285,2025-05-17,53683,10057,1,42.14,0.0,20.4,Paid Social,CreativeTest,Mobile,SYN-20250517-41336,42.14
704286,2025-05-17,50077,10002,1,64.93,0.0,26.69,Email,Promo,Mobile,SYN-20250517-13733,64.93
704287,2025-05-17,54842,10085,1,32.12,0.0,17.98,Paid Search,Brand,Desktop,SYN-20250517-22790,32.12
704288,2025-05-17,54288,10082,1,41.41,0.0,24.23,Referral,Affiliates,Mobile,SYN-20250517-47847,41.41
704289,2025-05-17,51242,10068,1,25.84,0.0,11.7,Organic,SEO,Mobile,SYN-20250517-65664,25.84
704290,2025-05-17,50178,10087,1,43.73,0.066,20.44,Organic,SEO,Desktop,SYN-20250517-19531,40.85
704291,2025-05-17,50596,10053,2,53.34,0.0,53.12,Paid Search,Brand,Mobile,SYN-20250517-12076,106.68
704292,2025-05-17,53376,10053,1,54.76,0.02,26.56,Email,Welcome,Mobile,SYN-20250517-82036,53.66
704293,2025-05-17,52634,10015,1,34.73,0.0,26.64,Paid Social,Retargeting,Desktop,SYN-20250517-35264,34.73
704294,2025-05-17,53989,10095,1,40.33,0.0,18.1,Paid Social,Retargeting,Mobile,SYN-20250517-45046,40.33
704295,2025-05-17,50460,10055,1,47.87,0.0,26.09,Email,Reactivation,Desktop,SYN-20250517-81087,47.87
704296,2025-05-17,53168,10081,1,26.08,0.066,13.02,Paid Search,Brand,Mobile,SYN-20250517-22682,24.36
704297,2025-05-17,51667,10114,2,36.12,0.0,38.08,Organic,SEO,Mobile,SYN-20250517-13568,72.24
704298,2025-05-17,50023,10018,2,99.15,0.0,89.68,Paid Social,Retargeting,Desktop,SYN-20250517-12582,198.3
704299,2025-05-17,54588,10064,1,41.56,0.04,17.15,Referral,Affiliates,Desktop,SYN-20250517-23276,39.91
704300,2025-05-17,52260,10039,1,32.96,0.0,10.96,Paid Search,Brand,Desktop,SYN-20250517-23740,32.96
704301,2025-05-17,51951,10001,2,24.05,0.0,24.76,Paid Search,Shopping,Desktop,SYN-20250517-76570,48.1
704302,2025-05-17,54067,10103,1,27.84,0.0,11.93,Paid Social,Retargeting,Mobile,SYN-20250517-56889,27.84
704303,2025-05-17,51470,10071,2,88.16,0.0,90.54,Paid Search,Brand,Mobile,SYN-20250517-31256,176.32
704304,2025-05-17,52469,10069,1,32.78,0.0,13.59,Paid Search,Brand,Desktop,SYN-20250517-95578,32.78
704305,2025-05-17,50359,10081,1,26.1,0.0,13.02,Paid Social,CreativeTest,Mobile,SYN-20250517-88418,26.1
704306,2025-05-17,53774,10117,4,50.5,0.0,106.68,Paid Search,Brand,Mobile,SYN-20250517-39845,202.0
704307,2025-05-17,53188,10004,4,30.13,0.076,43.12,Paid Search,Shopping,Desktop,SYN-20250517-46682,111.37
704308,2025-05-17,50458,10056,2,88.4,0.0,98.58,Email,Welcome,Mobile,SYN-20250517-31424,176.79
704309,2025-05-17,50027,10048,1,32.02,0.0,17.6,Organic,SEO,Desktop,SYN-20250517-32783,32.02
704310,2025-05-17,52311,10074,1,40.1,0.0,24.67,Email,Welcome,Desktop,SYN-20250517-48586,40.1
704311,2025-05-17,50475,10018,1,100.43,0.0,44.84,Email,Welcome,Mobile,SYN-20250517-17194,100.43
704312,2025-05-17,53176,10064,1,42.91,0.0,17.15,Email,Welcome,Mobile,SYN-20250517-58785,42.91
704313,2025-05-17,51651,10029,3,37.39,0.0,52.59,Paid Social,Prospecting,Desktop,SYN-20250517-46633,112.18
704314,2025-05-17,50202,10044,1,102.28,0.058,43.9,Paid Search,Shopping,Desktop,SYN-20250517-52096,96.31
704315,2025-05-17,52763,10108,2,71.84,0.0,67.54,Organic,SEO,Mobile,SYN-20250517-32012,143.67
704316,2025-05-17,53786,10106,1,58.84,0.044,23.7,Paid Social,Prospecting,Desktop,SYN-20250517-72377,56.25
704317,2025-05-17,50121,10106,1,57.77,0.0,23.7,Paid Search,Brand,Mobile,SYN-20250517-25750,57.77
704318,2025-05-17,51437,10020,1,113.53,0.0,44.01,Paid Social,Retargeting,Mobile,SYN-20250517-22610,113.53
704319,2025-05-17,52963,10039,1,29.25,0.118,10.96,Paid Search,Brand,Desktop,SYN-20250517-37004,25.79
704320,2025-05-17,53759,10051,3,37.15,0.083,54.51,Organic,SEO,Desktop,SYN-20250517-99803,102.14
704321,2025-05-17,53099,10028,1,23.53,0.06,12.07,Organic,SEO,Desktop,SYN-20250517-60125,22.12
704322,2025-05-17,50803,10104,2,51.95,0.0,48.02,Paid Search,Brand,Mobile,SYN-20250517-97618,103.91
704323,2025-05-17,52142,10060,2,88.3,0.094,83.56,Paid Social,Prospecting,Mobile,SYN-20250517-17807,159.93
704324,2025-05-17,52788,10079,3,25.78,0.0,40.17,Paid Search,Shopping,Mobile,SYN-20250517-37279,77.34
704325,2025-05-17,50607,10108,1,74.01,0.156,33.77,Paid Search,Shopping,Mobile,SYN-20250517-77106,62.49
704326,2025-05-17,53702,10043,3,32.1,0.0,40.56,Paid Search,Brand,Mobile,SYN-20250517-12711,96.3
704327,2025-05-17,54691,10067,2,28.13,0.0,28.5,Email,Reactivation,Desktop,SYN-20250517-92998,56.25
704328,2025-05-17,51519,10076,5,50.89,0.062,152.6,Paid Social,Prospecting,Desktop,SYN-20250517-61435,238.8
704329,2025-05-17,51654,10018,1,101.3,0.0,44.84,Paid Search,Non-Brand,Desktop,SYN-20250517-69101,101.3
704330,2025-05-17,51693,10016,1,26.74,0.0,12.98,Paid Search,Shopping,Mobile,SYN-20250517-92873,26.74
704331,2025-05-17,54803,10106,2,60.65,0.0,47.4,Organic,SEO,Mobile,SYN-20250517-90212,121.29
704332,2025-05-17,51508,10097,1,89.63,0.064,49.39,Referral,Affiliates,Desktop,SYN-20250517-46024,83.88
704333,2025-05-17,50050,10111,5,30.83,0.094,59.2,Referral,Affiliates,Mobile,SYN-20250517-75994,139.69
704334,2025-05-17,50134,10084,3,43.25,0.083,89.25,Organic,SEO,Mobile,SYN-20250517-99717,118.95
704335,2025-05-17,51617,10064,4,41.36,0.0,68.6,Organic,SEO,Mobile,SYN-20250517-41790,165.42
704336,2025-05-17,50265,10104,1,51.03,0.062,24.01,Organic,SEO,Mobile,SYN-20250517-95695,47.84
704337,2025-05-17,53034,10114,2,34.93,0.0,38.08,Organic,SEO,Desktop,SYN-20250517-80045,69.87
704338,2025-05-17,51356,10040,3,39.45,0.0,55.59,Email,Reactivation,Mobile,SYN-20250517-79707,118.34
704339,2025-05-17,50610,10097,2,92.21,0.0,98.78,Organic,SEO,Desktop,SYN-20250517-99941,184.42
704340,2025-05-17,51766,10067,1,27.81,0.0,14.25,Organic,SEO,Desktop,SYN-20250517-46189,27.81
704341,2025-05-17,52627,10048,1,33.1,0.0,17.6,Organic,SEO,Mobile,SYN-20250517-17073,33.1
704342,2025-05-17,52286,10008,4,26.22,0.0,47.92,Organic,SEO,Desktop,SYN-20250517-18417,104.86
704343,2025-05-17,53103,10093,1,58.99,0.0,28.25,Organic,SEO,Desktop,SYN-20250517-13864,58.99
704344,2025-05-17,52022,10001,4,23.27,0.0,49.52,Organic,SEO,Desktop,SYN-20250517-91669,93.07
704345,2025-05-17,53086,10019,1,84.59,0.0,44.73,Organic,SEO,Desktop,SYN-20250517-49932,84.59
704346,2025-05-17,53654,10013,1,25.49,0.027,12.16,Email,Welcome,Mobile,SYN-20250517-31165,24.81
704347,2025-05-17,51298,10055,1,49.67,0.0,26.09,Organic,SEO,Desktop,SYN-20250517-11529,49.67
704348,2025-05-17,53005,10044,1,102.04,0.0,43.9,Organic,SEO,Mobile,SYN-20250517-72539,102.04
704349,2025-05-17,54023,10036,1,31.22,0.037,19.46,Organic,SEO,Desktop,SYN-20250517-76892,30.07
704350,2025-05-17,51297,10025,2,36.83,0.0,57.94,Organic,SEO,Desktop,SYN-20250517-73695,73.66
704351,2025-05-17,51695,10084,3,44.99,0.039,89.25,Organic,SEO,Mobile,SYN-20250517-20510,129.77
704352,2025-05-17,50238,10105,2,56.39,0.067,47.04,Organic,SEO,Mobile,SYN-20250517-18452,105.21
704353,2025-05-17,50113,10114,1,39.23,0.0,19.04,Organic,SEO,Desktop,SYN-20250517-61231,39.23
704354,2025-05-17,54496,10104,1,50.27,0.0,24.01,Email,Welcome,Desktop,SYN-20250517-55787,50.27
704355,2025-05-17,54972,10027,5,79.33,0.014,256.6,Organic,SEO,Mobile,SYN-20250517-64012,391.03
704356,2025-05-17,54096,10083,1,69.39,0.009,42.99,Organic,SEO,Desktop,SYN-20250517-26848,68.74
704357,2025-05-17,54376,10102,1,24.97,0.0,11.86,Organic,SEO,Desktop,SYN-20250517-27012,24.97
704358,2025-05-17,50090,10103,1,26.61,0.024,11.93,Organic,SEO,Desktop,SYN-20250517-77097,25.96
704359,2025-05-17,54624,10112,1,42.06,0.0,32.54,Organic,SEO,Mobile,SYN-20250517-35123,42.06
704360,2025-05-17,50308,10001,1,25.73,0.0,12.38,Organic,SEO,Desktop,SYN-20250517-41989,25.73
704361,2025-05-17,53794,10112,2,40.49,0.059,65.07,Organic,SEO,Mobile,SYN-20250517-62101,76.17
704362,2025-05-17,52172,10096,3,56.37,0.009,102.09,Organic,SEO,Mobile,SYN-20250517-62120,167.54
704363,2025-05-17,53120,10016,3,28.95,0.0,38.94,Email,Welcome,Mobile,SYN-20250517-69157,86.84
704364,2025-05-17,52659,10110,4,41.29,0.0,79.64,Organic,SEO,Mobile,SYN-20250517-82250,165.15
704365,2025-05-17,53242,10081,1,28.65,0.0,13.02,Email,Reactivation,Mobile,SYN-20250517-57126,28.65
704366,2025-05-17,52399,10079,3,25.66,0.035,40.17,Organic,SEO,Desktop,SYN-20250517-23607,74.29
704367,2025-05-17,50309,10028,2,23.23,0.0,24.14,Organic,SEO,Desktop,SYN-20250517-77518,46.46
704368,2025-05-17,50078,10079,1,27.4,0.114,13.39,Organic,SEO,Mobile,SYN-20250517-53035,24.28
704369,2025-05-17,54788,10087,1,37.15,0.063,20.44,Organic,SEO,Desktop,SYN-20250517-47463,34.8
